EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
9977237,WALKER CO., ,02/23/1975,1230,Tornado,0,F2,0,0,250000,0,AL,CST, , ,C,127, ,0,0, , ,1,100,0, ,0, , ,02/23/1975,1230,34.07,-87.00, , ,"","",1
9977238,CULLMAN CO., ,02/23/1975,1320,Tornado,0,F2,0,1,250000,0,AL,CST, , ,C,43, ,0,0, , ,2,200,0, ,0, , ,02/23/1975,1320,34.22,-87.05, , ,"","",2
9977239,TUSCALOOSA CO., ,02/23/1975,1345,Tornado,0,F4,1,49,25000000,0,AL,CST, , ,C,125, ,0,0, , ,14.4,500,0, ,0, , ,02/23/1975,1345,33.08,-87.60,33.25,-87.45,"","",3
9977240,CALHOUN CO., ,02/23/1975,1435,Tornado,0,F0,0,0,30,0,AL,CST, , ,C,15, ,0,0, , ,1,100,0, ,0, , ,02/23/1975,1435,33.67,-85.83, , ,"","",4
9977250,RUSSELL CO., ,03/07/1975,1730,Tornado,0,F0,0,0,0,0,AL,CST, , ,C,113, ,0,0, , ,.3,50,0, ,0, , ,03/07/1975,1730,32.27,-85.27, , ,"","",5
9977264,TUSCALOOSA CO., ,03/13/1975,1445,Tornado,0,F0,0,0,250,0,AL,CST, , ,C,125, ,0,0, , ,.5,50,0, ,0, , ,03/13/1975,1445,33.13,-87.62, , ,"","",6
9977265,CHILTON CO., ,03/13/1975,1555,Tornado,0,F1,0,0,25000,0,AL,CST, , ,C,21, ,0,0, , ,1,50,0, ,0, , ,03/13/1975,1555,32.97,-86.75, , ,"","",7
9977269,BALDWIN CO., ,03/13/1975,1755,Tornado,0,F1,0,0,25000,0,AL,CST, , ,C,3, ,0,0, , ,0,33,0, ,0, , ,03/13/1975,1755,30.60,-87.85, , ,"","",8
9977271,COVINGTON CO., ,03/13/1975,1952,Tornado,0,F1,0,0,25000,0,AL,CST, , ,C,39, ,0,0, , ,9.3,880,0, ,0, , ,03/13/1975,1952,31.00,-86.37,31.07,-86.23,"","",9
9977273,TUSCALOOSA CO., ,03/18/1975,1720,Tornado,0,F1,0,0,25000,0,AL,CST, , ,C,125, ,0,0, , ,2,50,0, ,0, , ,03/18/1975,1720,33.20,-87.60, , ,"","",10
9978361,BLOUNT CO., ,03/29/1975,605,Tornado,0,F1,0,3,25000,0,AL,CST, , ,C,9, ,0,0, , ,3,30,0, ,0, , ,03/29/1975,605,34.20,-86.58, , ,"","",11
9978365,TALLAPOOSA CO., ,04/02/1975,1730,Tornado,0,F1,0,0,25000,0,AL,CST, , ,C,123, ,0,0, , ,0,33,0, ,0, , ,04/02/1975,1730,32.82,-85.70, , ,"","",12
9978368,ESCAMBIA CO., ,04/10/1975,300,Tornado,0,F1,0,0,25000,0,AL,CST, , ,C,53, ,0,0, , ,.3,20,0, ,0, , ,04/10/1975,300,31.10,-87.52, , ,"","",13
9978376,ESCAMBIA CO., ,04/30/1975,1500,Tornado,0,F1,0,0,25000,0,AL,CST, , ,C,53, ,0,0, , ,.3,20,0, ,0, , ,04/30/1975,1500,31.03,-87.50, , ,"","",14
9978378,MARSHALL CO., ,05/08/1975,2148,Tornado,0,F1,0,0,25000,0,AL,CST, , ,C,95, ,0,0, , ,0,33,0, ,0, , ,05/08/1975,2148,34.17,-86.17, , ,"","",15
9978389,CONECUH CO., ,06/17/1975,1620,Tornado,0,F0,0,0,0,0,AL,CST, , ,C,35, ,0,0, , ,0,33,0, ,0, , ,06/17/1975,1620,31.43,-86.68, , ,"","",16
9978405,HOUSTON CO., ,10/17/1975,140,Tornado,0,F1,0,0,25000,0,AL,CST, , ,C,69, ,0,0, , ,0,33,0, ,0, , ,10/17/1975,140,31.23,-85.37, , ,"","",17
9978406,COFFEE CO., ,10/17/1975,530,Tornado,0,F0,0,0,0,0,AL,CST, , ,C,31, ,0,0, , ,0,33,0, ,0, , ,10/17/1975,530,31.40,-85.98, , ,"","",18
9978407,MOBILE CO., ,11/06/1975,1230,Tornado,0,F1,0,1,25000,0,AL,CST, , ,C,97, ,0,0, , ,0,33,0, ,0, , ,11/06/1975,1230,30.50,-88.27, , ,"","",19
9978408,BALDWIN CO., ,11/06/1975,1550,Tornado,0,F0,0,0,25000,0,AL,CST, , ,C,3, ,0,0, , ,0,33,0, ,0, , ,11/06/1975,1550,30.40,-87.45, , ,"","",20
9978414,JEFFERSON CO., ,01/13/1976,1905,Tornado,0,F2,0,1,250000,0,AL,CST, , ,C,73, ,0,0, , ,.3,50,0, ,0, , ,01/13/1976,1905,33.52,-86.82, , ,"","",21
9979496,SUMTER CO., ,03/12/1976,1650,Tornado,0,F1,0,2,25000,0,AL,CST, , ,C,119, ,0,0, , ,1,150,0, ,0, , ,03/12/1976,1650,32.82,-88.17, , ,"","",22
9979497,MARENGO CO., ,03/12/1976,2027,Tornado,0,F2,0,1,250000,0,AL,CST, , ,C,91, ,0,0, , ,18.4,200,0, ,0, , ,03/12/1976,2027,32.38,-87.88,32.47,-87.58,"","",23
9979498,AUTAUGA CO., ,03/12/1976,2030,Tornado,0,F3,0,4,2500000,0,AL,CST, , ,C,1, ,0,0, , ,16.5,100,0, ,0, , ,03/12/1976,2030,32.58,-86.92,32.57,-86.63,"","",24
9979499,ELMORE CO., ,03/12/1976,2120,Tornado,0,F3,0,15,2500000,0,AL,CST, , ,C,51, ,0,0, , ,4.9,400,0, ,0, , ,03/12/1976,2120,32.62,-86.07,32.65,-86.00,"","",25
9979500,DALLAS CO., ,03/12/1976,2230,Tornado,0,F1,0,1,250000,0,AL,CST, , ,C,47, ,0,0, , ,.2,50,0, ,0, , ,03/12/1976,2230,32.35,-86.90, , ,"","",26
9979501,CHILTON CO., ,03/12/1976,2250,Tornado,0,F2,0,0,25000,0,AL,CST, , ,C,21, ,0,0, , ,.1,50,0, ,0, , ,03/12/1976,2250,32.73,-86.47, , ,"","",27
9979502,COFFEE CO., ,03/16/1976,725,Tornado,0,F0,0,0,2500,0,AL,CST, , ,C,31, ,0,0, , ,.5,50,0, ,0, , ,03/16/1976,725,31.38,-85.93, , ,"","",28
9979503,WASHINGTON CO., ,03/16/1976,855,Tornado,0,F2,0,0,25000,0,AL,CST, , ,C,129, ,0,0, , ,.1,50,0, ,0, , ,03/16/1976,855,31.33,-88.42, , ,"","",29
9979506,LAUDERDALE CO., ,03/20/1976,2100,Tornado,0,F2,0,2,25000,0,AL,CST, , ,C,77, ,0,0, , ,1,30,0, ,0, , ,03/20/1976,2100,34.92,-87.27, , ,"","",30
9979508,LAMAR CO., ,03/20/1976,2140,Tornado,0,F1,0,1,25000,0,AL,CST, , ,C,75, ,0,0, , ,.2,20,0, ,0, , ,03/20/1976,2140,33.93,-88.08, , ,"","",31
9979512,PICKENS CO., ,03/20/1976,2205,Tornado,0,F2,0,0,25000,0,AL,CST, , ,C,107, ,0,0, , ,.5,30,0, ,0, , ,03/20/1976,2205,33.38,-87.90, , ,"","",32
9979513,MADISON CO., ,03/20/1976,2208,Tornado,0,F1,0,0,250000,0,AL,CST, , ,C,89, ,0,0, , ,4.5,100,0, ,0, , ,03/20/1976,2208,34.92,-86.73,34.97,-86.68,"","",33
9979516,WINSTON CO., ,03/20/1976,2220,Tornado,0,F2,0,6,250000,0,AL,CST, , ,C,133, ,0,0, , ,.5,77,0, ,0, , ,03/20/1976,2220,34.02,-87.17, , ,"","",34
9979517,MADISON CO., ,03/20/1976,2222,Tornado,0,F0,0,0,25000,0,AL,CST, , ,C,89, ,0,0, , ,.5,20,0, ,0, , ,03/20/1976,2222,34.75,-86.52, , ,"","",35
9979518,MADISON CO., ,03/20/1976,2222,Tornado,0,F2,0,0,250000,0,AL,CST, , ,C,89, ,0,0, , ,.5,20,0, ,0, , ,03/20/1976,2222,34.77,-86.52, , ,"","",36
9979519,MADISON CO., ,03/20/1976,2225,Tornado,0,F1,0,0,25000,0,AL,CST, , ,C,89, ,0,0, , ,4.5,40,0, ,0, , ,03/20/1976,2225,34.85,-86.47,34.88,-86.40,"","",37
9979522,CULLMAN CO., ,03/20/1976,2245,Tornado,0,F3,0,17,2500000,0,AL,CST, , ,C,43, ,0,0, , ,9.3,100,0, ,0, , ,03/20/1976,2245,34.22,-86.73,34.27,-86.58,"","",38
9979523,BLOUNT CO., ,03/20/1976,2249,Tornado,0,F0,0,0,250,0,AL,CST, , ,C,9, ,0,0, , ,0,33,0, ,0, , ,03/20/1976,2249,33.90,-86.62, , ,"","",39
9979524,BLOUNT CO., ,03/20/1976,2250,Tornado,0,F3,0,11,250000,0,AL,CST, , ,C,9, ,0,0, , ,19.2,40,0, ,0, , ,03/20/1976,2250,33.97,-86.62,34.12,-86.33,"","",40
9979528,ETOWAH CO., ,03/20/1976,2320,Tornado,0,F0,0,0,25000,0,AL,CST, , ,C,55, ,0,0, , ,0,33,0, ,0, , ,03/20/1976,2320,34.02,-86.08, , ,"","",41
9979531,COFFEE CO., ,03/21/1976,530,Tornado,0,F1,0,0,250000,0,AL,CST, , ,C,31, ,0,0, , ,0,33,0, ,0, , ,03/21/1976,530,31.28,-85.85, , ,"","",42
9979541,ST. CLAIR CO., ,03/29/1976,1700,Tornado,0,F0,0,0,2500,0,AL,CST, , ,C,115, ,0,0, , ,0,33,0, ,0, , ,03/29/1976,1700,33.77,-86.47, , ,"","",43
9979543,CALHOUN CO., ,03/29/1976,2010,Tornado,0,F2,0,0,25000,0,AL,CST, , ,C,15, ,0,0, , ,1,40,0, ,0, , ,03/29/1976,2010,33.62,-85.97, , ,"","",44
9979544,WILCOX CO., ,03/30/1976,1325,Tornado,0,F0,0,0,25000,0,AL,CST, , ,C,131, ,0,0, , ,.2,50,0, ,0, , ,03/30/1976,1325,32.18,-87.47, , ,"","",45
9979545,COVINGTON CO., ,03/31/1976,930,Tornado,0,F2,0,0,250000,0,AL,CST, , ,C,39, ,0,0, , ,3.8,40,0, ,0, , ,03/31/1976,930,31.38,-86.38,31.40,-86.33,"","",46
9979550,JEFFERSON CO., ,05/06/1976,1630,Tornado,0,F2,0,0,25000,0,AL,CST, , ,C,73, ,0,0, , ,.2,50,0, ,0, , ,05/06/1976,1630,33.77,-86.93, , ,"","",47
9979551,MARSHALL CO., ,05/06/1976,1750,Tornado,0,F1,0,0,25000,0,AL,CST, , ,C,95, ,0,0, , ,2,33,0, ,0, , ,05/06/1976,1750,34.37,-86.30, , ,"","",48
9976434,MARSHALL CO., ,07/31/1976,1200,Tornado,0,F1,0,0,250000,0,AL,CST, , ,C,95, ,0,0, , ,.1,50,0, ,0, , ,07/31/1976,1200,34.40,-86.20, , ,"","",49
9976438,JEFFERSON CO., ,08/15/1976,1650,Tornado,0,F2,0,0,2500,0,AL,CST, , ,C,73, ,0,0, , ,.5,30,0, ,0, , ,08/15/1976,1650,33.75,-86.82, , ,"","",50
9976443,GREENE CO., ,02/23/1977,1900,Tornado,0,F2,0,1,2500,0,AL,CST, , ,C,63, ,0,0, , ,.2,30,0, ,0, , ,02/23/1977,1900,32.83,-87.88, , ,"","",51
9976458,AUTAUGA CO., ,03/29/1977,1500,Tornado,0,F2,0,0,250000,0,AL,CST, , ,C,1, ,0,0, , ,10,50,0, ,0, , ,03/29/1977,1500,32.58,-86.52,32.62,-86.35,"","",52
9976459,ELMORE CO., ,03/29/1977,1520,Tornado,0,F2,0,2,250000,0,AL,CST, , ,C,51, ,0,0, , ,10.5,33,0, ,0, , ,03/29/1977,1520,32.62,-86.35,32.70,-86.20,"","",53
9976461,DEKALB CO., ,03/30/1977,815,Tornado,0,F3,0,2,250000,0,AL,CST, , ,C,49, ,0,0, , ,9.2,50,0, ,0, , ,03/30/1977,815,34.33,-86.07,34.38,-85.92,"","",54
9976462,DEKALB CO., ,03/30/1977,835,Tornado,0,F2,0,1,25000,0,AL,CST, , ,C,49, ,0,0, , ,2.5,50,0, ,0, , ,03/30/1977,835,34.45,-85.68, , ,"","",55
9976465,CULLMAN CO., ,04/04/1977,1112,Tornado,0,F2,0,3,25000,0,AL,CST, , ,C,43, ,0,0, , ,5.9,200,0, ,0, , ,04/04/1977,1112,34.07,-86.77,34.12,-86.68,"","",56
9976467,JACKSON CO., ,04/04/1977,1220,Tornado,0,F2,0,1,250000,0,AL,CST, , ,C,71, ,0,0, , ,6.9,100,0, ,0, , ,04/04/1977,1220,34.55,-85.98,34.63,-85.92,"","",57
9976468,ST. CLAIR CO., ,04/04/1977,1230,Tornado,0,F2,0,0,250000,0,AL,CST, , ,C,115, ,0,0, , ,.5,20,0, ,0, , ,04/04/1977,1230,33.73,-86.15, , ,"","",58
9976470,ST. CLAIR CO., ,04/04/1977,1400,Tornado,0,F2,0,0,250000,0,AL,CST, , ,C,115, ,0,0, , ,3.3,80,0, ,0, , ,04/04/1977,1400,33.77,-86.47,33.78,-86.42,"","",59
9976471,ETOWAH CO., ,04/04/1977,1430,Tornado,0,F2,0,4,250000,0,AL,CST, , ,C,55, ,0,0, , ,4.7,150,0, ,0, , ,04/04/1977,1430,33.88,-86.02,33.93,-85.97,"","",60
9976472,ST. CLAIR CO., ,04/04/1977,1430,Tornado,0,F3,1,0,250000,0,AL,CST, , ,C,115, ,0,0, , ,7.3,150,0, ,0, , ,04/04/1977,1430,33.83,-86.25,33.90,-86.15,"","",61
9976475,JEFFERSON CO., ,04/04/1977,1500,Tornado,0,F5,22,130,25000000,0,AL,CST, , ,C,73, ,0,0, , ,14.7,550,0, ,0, , ,04/04/1977,1500,33.52,-86.93,33.60,-86.70,"","",62
9976489,GENEVA CO., ,05/26/1977,1540,Tornado,0,F1,0,0,2500,0,AL,CST, , ,C,61, ,0,0, , ,.1,20,0, ,0, , ,05/26/1977,1540,31.03,-85.88, , ,"","",63
9977567,MOBILE CO., ,06/16/1977,1545,Tornado,0,F2,0,0,2500,0,AL,CST, , ,C,97, ,0,0, , ,0,77,0, ,0, , ,06/16/1977,1545,30.82,-88.07, , ,"","",64
9977574,ETOWAH CO., ,06/22/1977,1945,Tornado,0,F2,0,0,250000,0,AL,CST, , ,C,55, ,0,0, , ,1.2,77,0, ,0, , ,06/22/1977,1945,34.08,-85.93, , ,"","",65
9977590,JEFFERSON CO., ,07/08/1977,1615,Tornado,0,F2,0,0,250000,0,AL,CST, , ,C,73, ,0,0, , ,.5,100,0, ,0, , ,07/08/1977,1615,33.82,-86.82, , ,"","",66
9977609,MADISON CO., ,07/17/1977,1345,Tornado,0,F2,0,0,250000,0,AL,CST, , ,C,89, ,0,0, , ,.2,77,0, ,0, , ,07/17/1977,1345,34.70,-86.58, , ,"","",67
9977618,WILCOX CO., ,09/06/1977,1005,Tornado,0,F1,0,0,2500,0,AL,CST, , ,C,131, ,0,0, , ,.1,20,0, ,0, , ,09/06/1977,1005,32.00,-87.33, , ,"","",68
9977619,TUSCALOOSA CO., ,09/06/1977,1400,Tornado,0,F2,0,0,25000,0,AL,CST, , ,C,125, ,0,0, , ,8.3,100,0, ,0, , ,09/06/1977,1400,33.33,-87.57,33.25,-87.47,"","",69
9977620,TUSCALOOSA CO., ,09/06/1977,1505,Tornado,0,F1,0,0,25000,0,AL,CST, , ,C,125, ,0,0, , ,.2,77,0, ,0, , ,09/06/1977,1505,33.52,-87.47, , ,"","",70
9977629,BALDWIN CO., ,10/25/1977,700,Tornado,0,F1,0,0,25000,0,AL,CST, , ,C,3, ,0,0, , ,16.2,100,0, ,0, , ,10/25/1977,700,30.40,-87.72,30.63,-87.73,"","",71
9977631,MOBILE CO., ,11/30/1977,240,Tornado,0,F1,0,0,250000,0,AL,CST, , ,C,97, ,0,0, , ,.2,33,0, ,0, , ,11/30/1977,240,30.73,-88.08, , ,"","",72
9978729,LAWRENCE CO., ,04/18/1978,200,Tornado,0,F2,0,0,250000,0,AL,CST, , ,C,79, ,0,0, , ,6.8,33,0, ,0, , ,04/18/1978,200,34.68,-87.38,34.68,-87.27,"","",73
9978730,CLAY CO., ,04/18/1978,600,Tornado,0,F1,0,0,25000,0,AL,CST, , ,C,27, ,0,0, , ,.3,100,0, ,0, , ,04/18/1978,600,33.17,-85.75, , ,"","",74
9978741,LOWNDES CO., ,04/18/1978,1500,Tornado,0,F0,0,0,0,0,AL,CST, , ,C,85, ,0,0, , ,.1,20,0, ,0, , ,04/18/1978,1500,32.30,-86.62, , ,"","",75
9978746,MONROE CO., ,04/18/1978,1700,Tornado,0,F3,0,30,2500000,0,AL,CST, , ,C,99, ,0,0, , ,10.5,220,0, ,0, , ,04/18/1978,1700,31.53,-87.45,31.58,-87.28,"","",76
9978747,COOSA CO., ,04/18/1978,1715,Tornado,0,F2,0,0,25000,0,AL,CST, , ,C,37, ,0,0, , ,.1,80,0, ,0, , ,04/18/1978,1715,33.02,-86.32, , ,"","",77
9978752,COFFEE CO., ,04/18/1978,2032,Tornado,0,F0,0,0,25000,0,AL,CST, , ,C,31, ,0,0, , ,.2,100,0, ,0, , ,04/18/1978,2032,31.58,-86.07, , ,"","",78
9978757,MONTGOMERY CO., ,04/18/1978,2338,Tornado,0,F1,0,3,250000,0,AL,CST, , ,C,101, ,0,0, , ,.7,420,0, ,0, , ,04/18/1978,2338,32.25,-86.30, , ,"","",79
9978760,JEFFERSON CO., ,04/24/1978,2000,Tornado,0,F0,0,0,2500,0,AL,CST, , ,C,73, ,0,0, , ,.1,50,0, ,0, , ,04/24/1978,2000,33.57,-86.97, , ,"","",80
9978763,DALLAS CO., ,05/01/1978,530,Tornado,0,F2,0,0,2500000,0,AL,CST, , ,C,47, ,0,0, , ,2,20,0, ,0, , ,05/01/1978,530,32.40,-87.02, , ,"","",81
9978764,RUSSELL CO., ,05/01/1978,730,Tornado,0,F2,0,4,250000,0,AL,CST, , ,C,113, ,0,0, , ,4.3,150,0, ,0, , ,05/01/1978,730,32.47,-85.05,32.48,-84.98,"","",82
9978767,COVINGTON CO., ,05/03/1978,1115,Tornado,0,F1,0,0,25000,0,AL,CST, , ,C,39, ,0,0, , ,.3,30,0, ,0, , ,05/03/1978,1115,31.20,-86.25, , ,"","",83
9979638,MORGAN CO., ,05/12/1978,2315,Tornado,0,F1,0,11,250000,0,AL,CST, , ,C,103, ,0,0, , ,3.6,100,0, ,0, , ,05/12/1978,2315,34.45,-87.10,34.47,-87.05,"","",84
9979856,MARSHALL CO., ,05/12/1978,2335,Tornado,0,F1,0,0,0,0,AL,CST, , ,C,95, ,0,0, , ,8,200,0, ,0, , ,05/12/1978,2335,34.42,-86.35, , ,"","",85
9979859,MOBILE CO., ,05/17/1978,1423,Tornado,0,F0,0,0,0,0,AL,CST, , ,C,97, ,0,0, , ,1,50,0, ,0, , ,05/17/1978,1423,30.72,-88.33, , ,"","",86
9979868,MOBILE CO., ,06/06/1978,1130,Tornado,0,F0,0,0,25000,0,AL,CST, , ,C,97, ,0,0, , ,.1,17,0, ,0, , ,06/06/1978,1130,30.70,-88.17, , ,"","",87
9979874,LEE CO., ,06/08/1978,1300,Tornado,0,F1,0,0,25000,0,AL,CST, , ,C,81, ,0,0, , ,1.5,100,0, ,0, , ,06/08/1978,1300,32.50,-85.15, , ,"","",88
9979880,BALDWIN CO., ,06/29/1978,2010,Tornado,0,F0,0,0,0,0,AL,CST, , ,C,3, ,0,0, , ,.5,17,0, ,0, , ,06/29/1978,2010,30.42,-87.68, , ,"","",89
9979886,MOBILE CO., ,07/22/1978,1128,Tornado,0,F1,0,0,0,0,AL,CST, , ,C,97, ,0,0, , ,3,50,0, ,0, , ,07/22/1978,1128,30.70,-88.02, , ,"","",90
9979902,PICKENS CO., ,12/08/1978,1545,Tornado,0,F1,0,0,25000,0,AL,CST, , ,C,107, ,0,0, , ,1,50,0, ,0, , ,12/08/1978,1545,33.43,-87.90, , ,"","",91
9979904,TUSCALOOSA CO., ,12/08/1978,1555,Tornado,0,F1,0,0,25000,0,AL,CST, , ,C,125, ,0,0, , ,2.5,50,0, ,0, , ,12/08/1978,1555,33.42,-87.75, , ,"","",92
9979905,TUSCALOOSA CO., ,12/08/1978,1606,Tornado,0,F0,0,0,0,0,AL,CST, , ,C,125, ,0,0, , ,.3,20,0, ,0, , ,12/08/1978,1606,33.12,-87.62, , ,"","",93
9979906,WALKER CO., ,12/08/1978,1640,Tornado,0,F1,0,1,250000,0,AL,CST, , ,C,127, ,0,0, , ,1,100,0, ,0, , ,12/08/1978,1640,33.75,-87.05, , ,"","",94
9979915,MOBILE CO., ,03/02/1979,2020,Tornado,0, ,0,0,25000,0,AL,CST, , ,C,97, ,0,0, , ,.5,17,0, ,0, , ,03/02/1979,2020,30.73,-88.05, , ,"","",95
9976566,DALLAS CO., ,04/09/1979,115,Tornado,0,F0,0,0,25000,0,AL,CST, , ,C,47, ,0,0, , ,.3,20,0, ,0, , ,04/09/1979,115,32.40,-87.02, , ,"","",96
9976574,LAUDERDALE CO., ,04/11/1979,2330,Tornado,0,F1,0,1,0,0,AL,CST, , ,C,77, ,0,0, , ,.5,20,0, ,0, , ,04/11/1979,2330,34.80,-87.67, , ,"","",97
9976588,JEFFERSON CO., ,05/04/1979,1238,Tornado,0,F0,0,0,0,0,AL,CST, , ,C,73, ,0,0, , ,.1,3,0, ,0, , ,05/04/1979,1238,33.58,-86.77, , ,"","",98
9976589,MOBILE CO., ,05/04/1979,1315,Tornado,0,F0,0,0,2500,0,AL,CST, , ,C,97, ,0,0, , ,.5,3,0, ,0, , ,05/04/1979,1315,30.63,-88.07, , ,"","",99
9976590,ELMORE CO., ,05/04/1979,1351,Tornado,0,F0,0,0,0,0,AL,CST, , ,C,51, ,0,0, , ,.1,10,0, ,0, , ,05/04/1979,1351,32.63,-86.32, , ,"","",100
9976599,FAYETTE CO., ,05/30/1979,1730,Tornado,0,F1,0,0,25000,0,AL,CST, , ,C,57, ,0,0, , ,.3,50,0, ,0, , ,05/30/1979,1730,33.65,-87.93, , ,"","",101
9976600,JEFFERSON CO., ,05/30/1979,2000,Tornado,0,F1,0,1,250000,0,AL,CST, , ,C,73, ,0,0, , ,25.8,20,0, ,0, , ,05/30/1979,2000,33.45,-87.03,33.68,-86.68,"","",102
9976602,BALDWIN CO., ,06/30/1979,1855,Tornado,0,F1,0,0,2500,0,AL,CST, , ,C,3, ,0,0, , ,.3,17,0, ,0, , ,06/30/1979,1855,30.45,-87.82, , ,"","",103
9976610,HOUSTON CO., ,07/05/1979,1530,Tornado,0,F0,0,0,250000,0,AL,CST, , ,C,69, ,0,0, , ,.2,17,0, ,0, , ,07/05/1979,1530,31.20,-85.63, , ,"","",104
9976614,COVINGTON CO., ,07/11/1979,1720,Tornado,0,F2,0,4,250,0,AL,CST, , ,C,39, ,0,0, , ,7.1,100,0, ,0, , ,07/11/1979,1720,31.40,-86.62,31.48,-86.55,"","",105
9976615,MONTGOMERY CO., ,07/11/1979,1830,Tornado,0,F0,0,0,0,0,AL,CST, , ,C,101, ,0,0, , ,.1,3,0, ,0, , ,07/11/1979,1830,32.00,-86.48, , ,"","",106
9976617,MOBILE CO., ,07/17/1979,1640,Tornado,0,F0,0,0,2500,0,AL,CST, , ,C,97, ,0,0, , ,.1,10,0, ,0, , ,07/17/1979,1640,30.58,-88.08, , ,"","",107
9976626,HALE CO., ,09/13/1979,430,Tornado,0,F1,0,0,25000,0,AL,CST, , ,C,65, ,0,0, , ,1,17,0, ,0, , ,09/13/1979,430,31.70,-87.78, , ,"","",108
9976627,PERRY CO., ,09/20/1979,1630,Tornado,0,F2,0,2,250000,0,AL,CST, , ,C,105, ,0,0, , ,3,27,0, ,0, , ,09/20/1979,1630,32.55,-87.32,32.52,-87.28,"","",109
9976630,JEFFERSON CO., ,11/09/1979,1343,Tornado,0,F1,0,0,25000,0,AL,CST, , ,C,73, ,0,0, , ,.5,27,0, ,0, , ,11/09/1979,1343,33.55,-86.75, , ,"","",110
